1,0.03992491234130047
5,0.02082120631798641
10,0.0055941790271436115
50,8.535410114807185e-09
100,2.133864154818532e-09
500,8.532503870117836e-11
1000,2.1598237087694372e-11
5000,1.1036518920981564e-12
10000,9.499345754448996e-13
50000,7.41486039235184e-12
100000,1.2052164821696465e-11
500000,6.292599774582186e-11
